"id","product","review","category"
"1576","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1577","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1578","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1579","Sprinkler System","Average system","water pressure could be better."""""
"1580","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1581","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1582","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1583","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1584","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1585","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1586","Sprinkler System","Average system","water pressure could be better."""""
"1587","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1588","Compost Manure","Terrible quality manure","waste of money."""""
"1589","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1590","Compost Manure","Terrible quality manure","waste of money."""""
"1591","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1592","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1593","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1594","Sprinkler System","Average system","water pressure could be better."""""
"1595","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1596","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1597","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1598","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1599","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1600","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1601","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1602","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1603","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1604","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1605","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1606","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1607","Compost Manure","Terrible quality manure","waste of money."""""
"1608","Compost Manure","Terrible quality manure","waste of money."""""
"1609","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1610","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1611","Compost Manure","Terrible quality manure","waste of money."""""
"1612","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1613","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1614","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1615","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1616","Compost Manure","Terrible quality manure","waste of money."""""
"1617","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1618","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1619","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1620","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1621","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1622","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1623","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1624","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1625","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1626","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1627","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1628","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1629","Compost Manure","Terrible quality manure","waste of money."""""
"1630","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1631","Sprinkler System","Average system","water pressure could be better."""""
"1632","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1633","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1634","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1635","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1636","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1637","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1638","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1639","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1640","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1641","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1642","Compost Manure","Terrible quality manure","waste of money."""""
"1643","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1644","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1645","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1646","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1647","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1648","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1649","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1650","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1651","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1652","Compost Manure","Terrible quality manure","waste of money."""""
"1653","Sprinkler System","Average system","water pressure could be better."""""
"1654","Organic Pesticide","Fantastic product! My farm is completely pest free now.""""","pesticide"
"1655","Compost Manure","Terrible quality manure","waste of money."""""
"1656","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1657","Compost Manure","Terrible quality manure","waste of money."""""
"1658","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1659","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1660","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1661","Sprinkler System","Average system","water pressure could be better."""""
"1662","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1663","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1664","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1665","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1666","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1667","Sprinkler System","Average system","water pressure could be better."""""
"1668","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1669","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1670","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1671","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1672","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1673","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1674","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1675","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1676","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1677","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1678","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1679","Compost Manure","Terrible quality manure","waste of money."""""
"1680","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1681","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1682","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1683","Compost Manure","Terrible quality manure","waste of money."""""
"1684","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1685","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1686","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1687","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1688","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1689","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1690","Sprinkler System","Average system","water pressure could be better."""""
"1691","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1692","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1693","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1694","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1695","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1696","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1697","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1698","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1699","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1700","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1701","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1702","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1703","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1704","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1705","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1706","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1707","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1708","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1709","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1710","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1711","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1712","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1713","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1714","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1715","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1716","Sprinkler System","Average system","water pressure could be better."""""
"1717","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1718","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1719","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1720","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1721","Compost Manure","Terrible quality manure","waste of money."""""
"1722","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1723","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1724","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1725","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1726","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1727","Compost Manure","Terrible quality manure","waste of money."""""
"1728","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1729","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1730","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1731","Compost Manure","Terrible quality manure","waste of money."""""
"1732","Vegetable Seeds Mix","Great variety of seeds","all germinated well and grew strong!"""""
"1733","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1734","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1735","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1736","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1737","Compost Manure","Terrible quality manure","waste of money."""""
"1738","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1739","Compost Manure","Terrible quality manure","waste of money."""""
"1740","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1741","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1742","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1743","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1744","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1745","Compost Manure","Terrible quality manure","waste of money."""""
"1746","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1747","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1748","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1749","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1750","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1751","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1752","Sprinkler System","Average system","water pressure could be better."""""
"1753","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1754","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1755","Compost Manure","Terrible quality manure","waste of money."""""
"1756","Sprinkler System","Average system","water pressure could be better."""""
"1757","Sprinkler System","Average system","water pressure could be better."""""
"1758","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1759","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1760","Organic Pesticide","Fantastic product! My farm is completely pest free now.""""","pesticide"
"1761","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1762","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1763","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1764","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1765","Compost Manure","Terrible quality manure","waste of money."""""
"1766","Compost Manure","Terrible quality manure","waste of money."""""
"1767","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1768","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1769","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1770","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1771","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1772","Compost Manure","Terrible quality manure","waste of money."""""
"1773","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1774","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1775","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1776","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1777","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1778","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1779","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1780","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1781","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1782","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1783","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1784","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1785","Sprinkler System","Average system","water pressure could be better."""""
"1786","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1787","Compost Manure","Terrible quality manure","waste of money."""""
"1788","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1789","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1790","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1791","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1792","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1793","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1794","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1795","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1796","Compost Manure","Terrible quality manure","waste of money."""""
"1797","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1798","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1799","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1800","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1801","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1802","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1803","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1804","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1805","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1806","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1807","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1808","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1809","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1810","Compost Manure","Terrible quality manure","waste of money."""""
"1811","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1812","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1813","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1814","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1815","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1816","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1817","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1818","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1819","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1820","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1821","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1822","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1823","Compost Manure","Terrible quality manure","waste of money."""""
"1824","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1825","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1826","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1827","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1828","Compost Manure","Terrible quality manure","waste of money."""""
"1829","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1830","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1831","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1832","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1833","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1834","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1835","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1836","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1837","Sprinkler System","Average system","water pressure could be better."""""
"1838","Sprinkler System","Average system","water pressure could be better."""""
"1839","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1840","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1841","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1842","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1843","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1844","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1845","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1846","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1847","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1848","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1849","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1850","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1851","Sprinkler System","Average system","water pressure could be better."""""
"1852","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1853","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1854","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1855","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1856","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1857","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1858","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1859","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1860","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1861","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1862","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1863","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1864","Compost Manure","Terrible quality manure","waste of money."""""
"1865","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1866","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1867","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1868","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1869","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1870","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1871","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1872","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1873","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1874","Compost Manure","Terrible quality manure","waste of money."""""
"1875","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1876","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1877","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1878","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1879","Vegetable Seeds Mix","Great variety of seeds","all germinated well and grew strong!"""""
"1880","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1881","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1882","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1883","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1884","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1885","Compost Manure","Terrible quality manure","waste of money."""""
"1886","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1887","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1888","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1889","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1890","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1891","Compost Manure","Terrible quality manure","waste of money."""""
"1892","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1893","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1894","Compost Manure","Terrible quality manure","waste of money."""""
"1895","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1896","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1897","Compost Manure","Terrible quality manure","waste of money."""""
"1898","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1899","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1900","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1901","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1902","Compost Manure","Terrible quality manure","waste of money."""""
"1903","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1904","Compost Manure","Terrible quality manure","waste of money."""""
"1905","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1906","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1907","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1908","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1909","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1910","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1911","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1912","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1913","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1914","Compost Manure","Terrible quality manure","waste of money."""""
"1915","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1916","Sprinkler System","Average system","water pressure could be better."""""
"1917","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1918","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1919","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1920","Compost Manure","Terrible quality manure","waste of money."""""
"1921","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1922","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1923","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1924","Compost Manure","Terrible quality manure","waste of money."""""
"1925","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1926","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1927","Sprinkler System","Average system","water pressure could be better."""""
"1928","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1929","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1930","Sprinkler System","Average system","water pressure could be better."""""
"1931","Compost Manure","Terrible quality manure","waste of money."""""
"1932","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1933","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1934","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1935","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1936","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1937","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1938","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1939","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1940","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1941","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1942","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1943","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1944","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1945","Compost Manure","Terrible quality manure","waste of money."""""
"1946","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1947","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1948","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1949","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1950","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1951","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1952","Compost Manure","Terrible quality manure","waste of money."""""
"1953","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1954","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1955","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1956","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1957","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1958","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1959","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1960","Compost Manure","Terrible quality manure","waste of money."""""
"1961","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
